Description,Link,Name
"Kurozumi Semimaru was a member of the Kurozumi Family and a major supporter of Kurozumi Orochi.[1][2]
",/wiki/Kurozumi_Semimaru,Kurozumi Semimaru
,/wiki/Kuzan,Kuzan
"Kyros is a legendary gladiator, who fought at the Corrida Colosseum until 20 years ago.[6] A great bronze statue of him is held at the Corrida Colosseum.[7]
",/wiki/Kyros,Kyros
"Kyuin was a member of the Donquixote Pirates, and the boss of the SMILE Factory on Dressrosa.[1]
",/wiki/Kyuin,Kyuin
,/wiki/Kyuji,Kyuji
"Dr. Kyukyu[2] is a doctor in Water 7. He examined Iceburg after he was shot by the CP9.
",/wiki/Kyukyu,Kyukyu
,/wiki/Laboon,Laboon
,/wiki/Lacroix,Lacroix
"Lacuba[3] is a pirate famed as a devious tactician, with a bounty of 17,000,000.[1]
",/wiki/Lacuba,Lacuba
,/wiki/Lady_Tree,Lady Tree
"Laffitte,[7] nicknamed ""Demon Sheriff"",[4] is the navigator,[3] chief of staff,[5] one of the Ten Titanic Captains, and captain of the Fifth Ship of the Blackbeard Pirates.[4]
",/wiki/Laffitte,Laffitte
"Trafalgar Lami was Trafalgar D. Water Law's younger sister from the town of Flevance.[1]
",/wiki/Lami,Lami
"Lao G[5] is an officer of the Donquixote Pirates' Diamante Army.[6]
",/wiki/Lao_G,Lao G
"Laskey[3] is a former CP9 agent and is Kalifa's father.[4]
",/wiki/Laskey,Laskey
"Lassoo is Mr. 4's gun that consumed a Devil Fruit through some unknown method which allows it to become a living dog. He is classified as a Type D creature, ""Small Savage"".[4]
",/wiki/Lassoo,Lassoo
"Lemoncheese[3] is the queen of Bestland Kingdom (ベストランド王国, Besutorando Ōkoku?) and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Lemoncheese,Lemoncheese
,/wiki/Leo,Leo
"Leonero[2] is a member of the Spade Pirates.[1]
",/wiki/Leonero,Leonero
,/wiki/Lily,Lily
"Limejuice[2] is an officer of the Red Hair Pirates.[1]
",/wiki/Limejuice,Limejuice
"Lindbergh, or ""Lind"" for short, is a cat mink and the commander of the South Army in the Revolutionary Army.[4]
",/wiki/Lindbergh,Lindbergh
"Seaman First Class Lines was one of Fullbody's subordinates from his time as a lieutenant. His name and rank were revealed in One Piece Blue: Grand Data File.[3]
",/wiki/Lines,Lines
,/wiki/Lionbuta,Lionbuta
,/wiki/Lip_Doughty,Lip Doughty
,/wiki/Little_Oars_Jr.,Little Oars Jr.
,/wiki/Loki,Loki
,/wiki/Lola,Lola
,/wiki/Lola_(Zombie),Lola
,/wiki/Lord_of_the_Coast,Lord of the Coast
"Brag Men is a famous book which contains many stories from the Grand Line. Due to the nature of these stories, many people mock them, and so the book was named to discredit their authors as ""liars"" (うそつき達, usotsuki-tachi?).[2] The book is labeled as ""fiction romance"".[1]
",/wiki/Louis_Arnote,Louis Arnote
"Lucky Roux[4] is an officer and combatant of the Red Hair Pirates.[5][6] He is also the one who found the Gomu Gomu no Mi which was eaten by Monkey D. Luffy.
",/wiki/Lucky_Roux,Lucky Roux
,/wiki/Lulis,Lulis
"Machvise[1] is an officer of the Donquixote Pirates' Diamante Army.[6]
",/wiki/Machvise,Machvise
,/wiki/Macro,Macro
,/wiki/Macro_(Automaton),Macro
"Madilloman is a Gifter in the Beasts Pirates.[1]
",/wiki/Madilloman,Madilloman
,/wiki/Magellan,Magellan
"Magra is a member of the Dadan Family that are active on Mt. Colubo on Dawn Island. He helped take care of Ace and Luffy for Garp.
",/wiki/Magra,Magra
"Maidy[3] is a servant of the Nefertari Family, working as a lady's maid in Alubarna Palace.[2]
",/wiki/Maidy,Maidy
"Maki is a member of the Blackbeard Pirates.[2]
",/wiki/Maki,Maki
,/wiki/Makino,Makino
,/wiki/Makko,Makko
"Manboshi[5] is an opah merman and the third son of the royal Neptune Family on Fish-Man Island.[2]
",/wiki/Manboshi,Mamboshi
,/wiki/Mani,Mani
"Manjaro[4] was a member of the Fake Straw Hat Crew who impersonated Roronoa Zoro.[2]
",/wiki/Manjaro,Manjaro
"Mansherry[5] is a dwarf and the princess of the Tontatta Kingdom.[1] She is the daughter of Gancho, the king of the Tontatta Kingdom.
",/wiki/Mansherry,Mansherry
,/wiki/Marco,Marco
,/wiki/Margarita,Margarita
,/wiki/Marguerite,Marguerite
"Mari[3] is the king of Chaco Kingdom (チャコ王国, Chako Ōkoku?) and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Mari,Mari
,/wiki/Maria_Napole,Maria Napole
"Marianne,[4] also known as the ""Flag-Bearer of Freedom"" and more commonly by her alias Miss Goldenweek, was an officer agent of Baroque Works and the partner of Mr. 3.[3] She is currently working as a painter at the new Spider's Cafe alongside many of her former colleagues. 
",/wiki/Marianne,Marianne
"Marie is the thirteenth wife of Saint Charlos. Before being enslaved by Charlos, she worked as a nurse in the Sabaody Archipelago, and was the fiancée of Judy.[1]
",/wiki/Marie,Marie
"Marilyn[2] is an old lady that lives in Skypiea. She was Miss Skypiea forty-two years ago.
",/wiki/Marilyn,Marilyn
,/wiki/Marin,Marin
,/wiki/Mario,Mario
,/wiki/Marshall_D._Teach,Marshall D. Teach
"Marumieta is the daughter of Bimine, the mayor of Pucci.[2]
",/wiki/Marumieta,Marumieta
,/wiki/Mash,Mash
,/wiki/Mashikaku_(Marine),Mashikaku
"""Salvage King"" Masira[4] is the captain of the Masira Pirates and the head of a simian ship salvage operation near Jaya Island. His sworn brother is Shoujou and both of them are members of the Saruyama Alliance, headed by Mont Blanc Cricket. He and Shoujou are both fans of Mont Blanc Noland's exploits and the fairy tale book based on them.
",/wiki/Masira,Masira
"Masked Deuce is an alias used by the first member of Ace's pirate crew, the Spade Pirates. He abandoned his real name, which remains unknown.[1]
",/wiki/Masked_Deuce,Masked Deuce
"Massui[2] is a Waiter in the Beasts Pirates.[1]
",/wiki/Massui,Massui
"The Master[2] is a digger who works in an unnamed island in the Grand Line.[1]
",/wiki/Master,Master
,/wiki/Master_of_the_Waters,Master of the Waters
"The Matryo Princesses are the princesses of the Roshwan Kingdom.[1] Their names, in order from largest to smallest, are Matryosaka, Matryosuka, Matryoseka, and Matryosoka.[2]
",/wiki/Matryo_Princesses,Matryosaka
"The Matryo Princesses are the princesses of the Roshwan Kingdom.[1] Their names, in order from largest to smallest, are Matryosaka, Matryosuka, Matryoseka, and Matryosoka.[2]
",/wiki/Matryo_Princesses,Matryoseka
"The Matryo Princesses are the princesses of the Roshwan Kingdom.[1] Their names, in order from largest to smallest, are Matryosaka, Matryosuka, Matryoseka, and Matryosoka.[2]
",/wiki/Matryo_Princesses,Matryosoka
"The Matryo Princesses are the princesses of the Roshwan Kingdom.[1] Their names, in order from largest to smallest, are Matryosaka, Matryosuka, Matryoseka, and Matryosoka.[2]
",/wiki/Matryo_Princesses,Matryosuka
"Matsuge[5] is a camel who accompanied the Straw Hat Pirates during the Arabasta Arc. He is classified as a Type-A creature, ""Big Friendly"".[6]
",/wiki/Matsuge,Matsuge
"Maujii is a dwarf from Tontatta Kingdom who first appeared in the SMILE Factory during the dwarves' rebellion.[1][3]
",/wiki/Maujii,Maujii
,/wiki/Maynard,Maynard
"MAX Marks[2] was a member of the Roger Pirates until the crew's dissolution. His current whereabouts and status are unknown.
",/wiki/MAX_Marks,MAX Marks
"Mayushika[3] is one of the Shandia warriors who fought against Enel.
",/wiki/Mayushika,Mayushika
,/wiki/McGuy,McGuy
,/wiki/McKinley,McKinley
"Meadows participated in a competition at the Corrida Colosseum as a gladiator to compete for the Mera Mera no Mi.[1]
",/wiki/Meadows,Meadows
"Megalo is a shark that lives on Fish-Man Island. He is the beloved pet of Princess Shirahoshi[3] and former pet of the Neptune Army.[2]
",/wiki/Megalo,Megalo
,/wiki/Mero,Mero
,/wiki/Merry,Merry
"Michael and Hoichael are two kids who are troublemakers in the backstreets of Water 7. They idolize Franky, and even dress like him and use his motto as their own: ""Mm, super!!"" They also idolize Paulie.[4] However, their backstreet delinquency has earned them ire from at least Tilestone and Peepley Lulu.[5]
",/wiki/Michael_and_Hoichael,Michael
,/wiki/Mihar,Mihar
"Mikazuki[3] is the captain and only named member of the Big Helmet Pirates. He has a bounty of 36,000,000.[1]
",/wiki/Mikazuki,Mikazuki
"Mikio Itoo is a background joke character created by Eiichiro Oda, and arguably the first Easter Egg featured in One Piece.[4]
",/wiki/Mikio_Itoo,Mikio Itoo
,/wiki/Mikita,Mikita
"Milky[3] is a reindeer mink and a member of the Guardians.[2]
",/wiki/Milky,Milky
"Millet Pine[3] was a member of the Roger Pirates.[1]
",/wiki/Millet_Pine,Millet Pine
"Milo is a citizen of Dressrosa. While he was a toy, he was known as ""Onepoco"".[1]
",/wiki/Milo,Milo
,/wiki/Minatomo_(East_Blue),Minatomo
,/wiki/Minatomo_(Wano),Minatomo
"The Minister of the Left is a catfish merman in service of King Neptune. While it is not clear what his job entails, it appears to involve some sort of administrative and military duties. His actual name is currently unknown.
",/wiki/Minister_of_the_Left,Minister of the Left
,/wiki/Minister_of_the_Right,Minister of the Right
,/wiki/Minochihuahua,Minochihuahua
,/wiki/Minokoala,Minokoala
"Minorhinoceros is one of the five Jailer Beasts of Impel Down. He is an ""awakened"" Zoan Devil Fruit user, having eaten a Devil Fruit that allows him to turn into a rhino.[3]
",/wiki/Minorhinoceros,Minorhinoceros
"Minoruba[3] is a bounty hunter on Sabaody Archipelago.[1]
",/wiki/Minoruba,Minoruba
,/wiki/Minotaurus,Minotaurus
"Minozebra is one of the five Jailer Beasts of Impel Down.[3] He is an ""awakened"" Zoan Devil Fruit user that ate a fruit that allows him to turn into a zebra.[4]
",/wiki/Minozebra,Minozebra
"Miss Catherina[6] was a Baroque Works Millions agent stationed at Whisky Peak alongside her partner, Mr. Beans.[7] She worked under the Frontier Agents Mr. 8, Miss Monday, Mr. 9 and Miss Wednesday.[4]
",/wiki/Miss_Catherina,Miss Catherina
,/wiki/Miss_Father%27s_Day,Miss Father's Day
,/wiki/Miss_Friday,Miss Friday
"Miss Monday is the code name of a former frontier agent of Baroque Works and partner to Igaram (Mr. 8 at the time) during his infiltration of Baroque Works.[1] Due to her actions, she is a supporting antagonist in the Whisky Peak Arc. After the fall of Baroque Works, she stayed at Whisky Peak, and had a child with Mr. 9.[4]
",/wiki/Miss_Monday,Miss Monday
"Miss Mother's Day is the partner of Mr. 6 and a Frontier Agent in the Baroque Works rankings. She was first mentioned by Nefertari Vivi,[1] who explained how Baroque Works was organized to the Straw Hat Pirates.
",/wiki/Miss_Mother%27s_Day,Miss Mother's Day
"Miss Saturday is the partner of Mr. 12 and a Frontier Agent in the Baroque Works rankings. She was first mentioned by Nefertari Vivi,[1] who explained how Baroque Works was organized to the Straw Hat Pirates.
",/wiki/Miss_Saturday,Miss Saturday
,/wiki/Miss_Thursday,Miss Thursday
"Miss Tuesday is the partner of Mr. 10 and a Frontier Agent in the Baroque Works rankings.
",/wiki/Miss_Tuesday,Miss Tuesday
,/wiki/Miyagi,Miyagi
"Mizerka is a Shinuchi in the Beasts Pirates.[2] During the raid on Onigashima, she was tamed by the power of the Kibi Kibi no Mi and joined the side of the Ninja-Pirate-Mink-Samurai Alliance.[3]
",/wiki/Mizerka,Mizerka
"Mizuira[2] was a little girl from Ohara. She was the daughter of Oran and Roji, the niece of Nico Olvia, and the cousin of Nico Robin.
",/wiki/Mizuira,Mizuira
"Mizuta Madaisuki was the older of the two Mizuta Twins, identical twin brothers of the Rumbar Pirates. He and his brother, Mawaritosuki, were identified by Oda in a SBS question. A fan asked why one of the Rumbar Pirates that died singing had a sword in his skull. Oda explained that this was because they were two identical pirates who died two separate ways.[1][2][3]
",/wiki/Mizuta_Madaisuki,Mizuta Madaisuki
"Mizuta Mawaritosuki was the younger of the two Mizuta Twins, identical twin brothers of the Rumbar Pirates. He and his brother, Madaisuki, were identified by Oda in a SBS question. A fan asked why one of the Rumbar Pirates that died singing had a sword in his skull. Oda explained that this was because they were two identical pirates who died two separate ways.[1][2][3]
",/wiki/Mizuta_Mawaritosuki,Mizuta Mawaritosuki
"MocDonald[3] was a Wild Zombie who lived on Thriller Bark.[4]
",/wiki/MocDonald,MocDonald
,/wiki/Mocha,Mocha
,/wiki/Mochi,Mochi
"Moda is a milk maiden[5] that Ace met during his cover story. She is the daughter of Koda and Kyuji.
",/wiki/Moda,Moda
,/wiki/Mohji,Mohji
"Vice Admiral Momonga[5] is a Marine officer and the Base Commander of the G-1 Marine Base. He was one of the five vice admirals who had led the Buster Call on Enies Lobby.[1]
",/wiki/Momonga,Momonga
"Momoo[5] is a giant sea cow from the Grand Line, and the first Sea Beast seen in the series.[6][7] He is classified as a Type A creature, ""Big Friendly"".[8]
",/wiki/Momoo,Momoo
"Monda is a star shark and is one of the pet animals of the Foxy Pirates.[1]
",/wiki/Monda,Monda
,/wiki/Monet,Monet
"Monjii[2] is a monkey mink.[1]
",/wiki/Monjii,Monjii
"Monjiro is a samurai who allied with the Kozuki Family.[3] After waiting 20 years for the return of the Nine Red Scabbards, he affiliated with the Ninja-Pirate-Mink-Samurai Alliance to raid Onigashima.[1]
",/wiki/Monjiro,Monjiro
,/wiki/Monkey_D._Dragon,Monkey D. Dragon
,/wiki/Monkey_D._Garp,Monkey D. Garp
,/wiki/Monkey_D._Luffy,Monkey D. Luffy
,/wiki/Monster,Monster
,/wiki/Mont_Blanc_Cricket,Mont Blanc Cricket
,/wiki/Mont_Blanc_Noland,Mont Blanc Noland
"Moodie[4] is a woman who Fullbody took to the Baratie.[2]
",/wiki/Moodie,Moodie
"Moon Isaac Jr.[2] was a member of the Roger Pirates until the crew's dissolution. His current whereabouts and status are unknown.[1]
",/wiki/Moon_Isaac_Jr.,Moon Isaac Jr.
"Moqueca[3] is the king of Samba Kingdom (サンバ王国, Sanba Ōkoku?) in the South Blue and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Moqueca,Moqueca
,/wiki/Morgan,Morgan
,/wiki/Morgans,Morgans
"Morley of Fur is a giant and a newkama,[4] as well as the commander of the West Army in the Revolutionary Army.[1]
",/wiki/Morley,Morley
"Mornin[3] is the mayor of Syrup Village. Whenever he hears Usopp's antics, he knows it is time to go to work.
",/wiki/Mornin,Mornin
,/wiki/Mororon,Mororon
"Motobaro is the pet bison of Duval.[1] He is used by Duval as a steed, and can also swim on water.
",/wiki/Motobaro,Motobaro
,/wiki/Motzel,Motzel
"Mounblutain[4] was a member of the Fake Straw Hat Crew who masqueraded as Sogeking.[2]
",/wiki/Mounblutain,Mounblutain
"The Mountain God, respectfully called Yama-san (山さん, Yama-san?, VIZ Media: Yama) by Kozuki Oden and his retainers,[2] is a giant boar that lived in the forests of Wano Country as late as thirty years ago. In what became known as the Mountain God Incident, it was cut down by Kozuki Oden during its attack on Flower Capital,[3] but it ultimately survived the ordeal.[2]
",/wiki/Mountain_God,Mountain God
,/wiki/Mountain_Ricky,Mountain Ricky
"Mouseman is a Gifter in the Beasts Pirates. He resides in Bakura Town.[1]
",/wiki/Mouseman,Mouseman
"Mousse was the daughter of Kalgara and Herb[3] and was considered the most beautiful of the Shandia women on the island of Jaya four hundred years ago.[4]
",/wiki/Mousse,Mousse
"Moyle[4] is a Skypiean and the father of Mochi. He originally worked for Gan Fall in the Divine Squad, but after Enel took over, he and the other members were forced to work in God's Army[3] until they were betrayed and almost killed.[5]
",/wiki/Moyle,Moyle
,/wiki/Mozambia,Mozambia
"Mozu and Kiwi, also known as the Square Sisters due to their square-like hairstyle, are two girls very loyal to Franky, who went with him everywhere and tended to mimic every pose he did.[2]
",/wiki/Mozu_and_Kiwi,Mozu
,/wiki/Mr._6,Mr. 6
"Mr. 7 was a frontier agent of Baroque Works. He died on duty when he attempted to forcefully recruit Roronoa Zoro to the organization.[2] His position was filled by the next Mr. 7.
",/wiki/Mr._7_(Previous),Mr. 7
,/wiki/Mr._7,Mr. 7
"Mr. 9 is the code name of a former Frontier Agent and bounty hunter of Baroque Works, and Miss Wednesday's former assigned partner during her infiltration.[1] Due to his actions, he is one of the main antagonists of the Reverse Mountain Arc, and a supporting antihero in the Whisky Peak Arc. He is currently married to Miss Monday.
",/wiki/Mr._9,Mr. 9
"Mr. 10 is the partner to Miss Tuesday and a Frontier Agent in the Baroque Works rankings.
",/wiki/Mr._10,Mr. 10
"Mr. 11 was a Frontier Agent for Baroque Works and the partner of Miss Thursday.
",/wiki/Mr._11,Mr. 11
"Mr. 12 is the partner of Miss Saturday and a Frontier Agent in the Baroque Works rankings. He was first mentioned by Nefertari Vivi,[1] who explained how Baroque Works was organized to the Straw Hat Pirates.
",/wiki/Mr._12,Mr. 12
,/wiki/Mr._13,Mr. 13
"Mr. Beans[5] was a Baroque Works Millions agent stationed at Whisky Peak alongside his partner, Miss Catherina.[6] He worked under the Frontier Agents Mr. 8, Miss Monday, Mr. 9 and Miss Wednesday.[3]
",/wiki/Mr._Beans,Mr. Beans
"Mr. Love[2] was a Baroque Works Billions agent who posed as a member of the Rebel Army.[1]
",/wiki/Mr._Love,Mr. Love
"Mr. Mellow is one of the only identified members of the Baroque Works Billions.[3][2]
",/wiki/Mr._Mellow,Mr. Mellow
"Mr. Momora[2] was a member of the Roger Pirates until the crew's dissolution. His current whereabouts and status are unknown.
",/wiki/Mr._Momora,Mr. Momora
"Mr. Shimizu[5] was a Baroque Works Millions agent stationed at Whisky Peak. He worked under the Frontier Agents Mr. 8, Miss Monday, Mr. 9 and Miss Wednesday.[3]
",/wiki/Mr._Shimizu,Mr. Shimizu
"Muchana is a doctor who currently works at Impel Down's medical room.[2][1]
",/wiki/Muchana,Muchana
"Colonel Mugren[2] was a member of the Roger Pirates until the crew's dissolution. His current whereabouts and status are unknown.
",/wiki/Mugren,Mugren
"Mukkashimi Tower[2] is a spectator at the Corrida Colosseum.[1]
",/wiki/Mukkashimi_Tower,Mukkashimi Tower
,/wiki/Mummy,Mummy
"Mummy Mee[3] is one of the houseparents, alongside Daddy Dee, of a World Government-affiliated orphanage situated on the Conomi Islands.[2]
",/wiki/Mummy_Mee,Mummy Mee
,/wiki/Muret,Muret
,/wiki/Nako,Nako
,/wiki/Nami,Nami
"Namur[4] is a fish-man and the commander of the 8th division of the Whitebeard Pirates.[1]
",/wiki/Namur,Namur
"Nangi is a member of the Numbers in the Beasts Pirates, representing the number ""seven"".[1]
",/wiki/Nangi,Nangi
"Napoleon the Bicorne is a homie taking the form of a bicorne hat that is worn by Big Mom.[3] He can also become a sword that Big Mom uses in combat.[6] He is a special kind of homie, as he received a soul fragment from Big Mom herself,[3] and serves as one of her personal weapons alongside Prometheus and Hera, and formerly Zeus.
",/wiki/Napoleon,Napoleon
"Nashi[3] is the king of Ringo Kingdom (リンゴ王国, Ringo Ōkoku?) and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Nashi,Nashi
,/wiki/Natto,Natto
"Nazu Ketagari is a Vice Admiral and the head of a Marine Headquarters division in charge of assigning epithets to Marines, including the Admiral aliases.[1]
",/wiki/Nazu_Ketagari,Nazu Ketagari
,/wiki/Nefertari_Cobra,Nefertari Cobra
"Nefertari Titi[2][3] was the queen of Arabasta, Nefertari Cobra's wife, and Nefertari Vivi's mother.
",/wiki/Nefertari_Titi,Nefertari Titi
,/wiki/Nefertari_Vivi,Nefertari Vivi
,/wiki/Negikuma_Maria,Negikuma Maria
"Neggy[3] is the queen of Gingaball Kingdom (ギンガボール王国, Gingabōru Ōkoku?) and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Neggy,Neggy
,/wiki/Nekomamushi,Nekomamushi
"King Neptune is a coelacanth merman and the king of the Ryugu Kingdom on Fish-Man Island.[1] He is also the current patriarch of the Neptune Family, father of Fukaboshi, Ryuboshi, Manboshi, and Shirahoshi,[2] and the husband of the late Queen Otohime.
",/wiki/Neptune,Neptune
"Nerine[3] is a member of the Kuja from Amazon Lily.[1]
",/wiki/Nerine,Nerine
"""Nero the Sea Weasel"" was the newest member of CP9.[2] He was first introduced on the Puffing Tom, where he helped to escort Nico Robin to Enies Lobby.[1]
",/wiki/Nero,Nero
"Captain Nezumi is a Marine captain of the 16th Branch in the East Blue.[1] Due to his actions, he can be considered the secondary antagonist of the Arlong Park Arc.
",/wiki/Nezumi,Nezumi
,/wiki/Nico_Olvia,Nico Olvia
,/wiki/Nico_Robin,Nico Robin
"Nigeratta[3] is a man in Nico Robin's past.[2]
",/wiki/Nigeratta,Nigeratta
"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子, Medaka no Ningyo no Itsutsugo?, VIZ Media: Guppy Mermaid Quintuplets) are five young Japanese rice fish mermaids who are friends with Camie. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two.[1]
",/wiki/Medaka_Mermaid_Quintuplets,Nika
,/wiki/Nika,Nika
,"/wiki/Gyoro,_Nin,_and_Bao",Nin
"Ninjin is a former member of the Usopp Pirates, along with Piiman and Tamanegi, before Usopp joined the Straw Hat Pirates.[1]
",/wiki/Ninjin,Ninjin
,/wiki/Ninth,Ninth
"Nitro[3] is a jelly homie that is often seen with Charlotte Pudding.[2]
",/wiki/Nitro,Nitro
"Domo-kun and Nnke-kun are aliens planning to conquer the Earth.[2] They are the first joke characters created by Oda. They first appeared in Oda's short story God's Gift for the Future. Later Domo-kun makes an appearance among the Buggy Pirates.[3] Oda answered a question in an SBS and drew both of them.[4] Nnke-kun appeared again alongside Pandaman on the cover of Volume 52.
",/wiki/Nnke-kun,Nnke-kun
"The Noble Croc[4] is a crocodile homie that lives in the Seducing Woods on Whole Cake Island.[1]
",/wiki/Noble_Croc,Noble Croc
"Nokotti[2] is a Waiter of the Beasts Pirates who serves as a guard in the Prisoner Mine of the Udon region. She acted as the gyōji during the Sumo Inferno held by Queen.[1]
",/wiki/Nokotti,Nokotti
"Nojiko[4] is the owner of a tangerine farm in Cocoyasi Village, and is the adoptive older sister of Nami.[5] They were raised together by their adoptive mother, Bell-mère.[6] She is an ally of the Straw Hat Pirates during the Arlong Park Arc.
",/wiki/Nojiko,Nojiko
"Nola,[5] known to many as the Master of the Sky,[2] is a giant snake who lives on Upper Yard in Skypiea. Having lived for over four centuries, the snake was once the companion of Kalgara and Mont Blanc Noland back when Upper Yard was still part of Jaya. It is the grandchild of the snake Kashigami, whom the Shandia once worshiped as a god.[6]
",/wiki/Nola,Nola
"Nora Gitsune[4] is a fox who filled the role of the ""pet"" for the Fake Straw Hat Crew, who did not know that the real Chopper is the crew's doctor and is given human-traits by the Hito Hito no Mi.[2]
",/wiki/Nora_Gitsune,Nora Gitsune
"Noriko[2] is a nori maker who lives in Ebisu Town.[1]
",/wiki/Noriko,Noriko
"Nosgarl[2] is an infamous New World pirate who allied himself with Whitebeard.[1]
",/wiki/Nosgarl,Nosgarl
,/wiki/Nubon,Nubon
"Nugire Yainu was the shipwright of the Black Cat Pirates and the crew member who was killed three years prior to Luffy's visit to Syrup Village by the Marines.
",/wiki/Nugire_Yainu,Nugire Yainu
"Nure-Onna[2] is a Gifter in the Beasts Pirates who works under Black Maria.[1]
",/wiki/Nure-Onna,Nure-Onna
"Nyasha[2] is a giant cat owned by the Vinsmoke Family that pulls their royal carriage.[1]
",/wiki/Nyasha,Nyasha
"Gloriosa[3] is a former empress of the Kuja tribe before Boa Hancock took over. She is more commonly referred to as ""Elder Nyon"".[1]
",/wiki/Nyon,Nyon
,/wiki/Oars,Oars
"Octopako is an octopus fish-woman whom Hatchan tried to win over during his cover story, Hatchan's Sea-Floor Stroll.[1]
",/wiki/Octopako,Octopako
"The Rocks Pirates were a legendary and powerful pirate crew that sailed the seas until their defeat 38 years before the current storyline.
",/wiki/Rocks_Pirates,Ochoku
,/wiki/Octopus_Mash,Octopus Mash
,/wiki/Ohm,Ohm
"Oide[2] is a little girl who lives in Sphinx. She is the owner of Tama.[1]
",/wiki/Oide,Oide
"Oimo is a giant from Elbaf and a former member of the Giant Warrior Pirates under Dorry and Brogy.[3]
",/wiki/Oimo,Oimo
"Okame was a member of the Suna Suna Clan along with Vivi and Koza.[2][1]
",/wiki/Okame,Okame
"Okome[3] is the first mate and the only known member of the Hokahoka Pirates.[3]
",/wiki/Okome,Okome
"Blood Letter Omasa is a yakuza boss who was in charge of the Udon region in Wano Country. He was imprisoned in Udon by the Beasts Pirates, but was freed when Luffy took over the prison.[1][2]
",/wiki/Omasa,Omasa
,/wiki/Onigumo,Onigumo
,/wiki/Onimaru,Onimaru
"Oran[3] was the husband of Roji, the father of Mizuira, the older brother of Nico Olvia and the maternal uncle of Nico Robin.[1]
",/wiki/Oran,Oran
"""Massacre Ruler"" Orlumbus is a former adventurer who is the admiral of the Yonta Maria Grand Fleet from the Standing Kingdom[3] and the captain of the seventh ship of the Straw Hat Grand Fleet.[4] He joined as a gladiator at the Corrida Colosseum to compete for the Mera Mera no Mi.[1] After the final battle against Donquixote Doflamingo, Orlumbus pledged his loyalty to Monkey D. Luffy and became a pirate.[4]
",/wiki/Orlumbus,Orlumbus
"Ossamondo[2] is a member of the Spade Pirates.[1]
",/wiki/Ossamondo,Ossamondo
,/wiki/Otohime,Otohime
,/wiki/Outlook_III,Outlook III
,/wiki/Koze_and_Packy,Packy
"Pagaya[2] is Conis' father and a native to Skypiea who fixed the waver that Nami rides.[1]
",/wiki/Pagaya,Pagaya
,/wiki/Page_One,Page One
,/wiki/Palms,Palms
,/wiki/Pandaman,Pandaman
"Pandawoman is the female version of Pandaman. She first appeared in the Amazon Lily Arc where Pandaman would not be allowed (as men are forbidden on Amazon Lily).[3]
",/wiki/Pandawoman,Pandawoman
"Pandora is a sun homie that was created by Carmel, who placed a portion of her soul into a fire on Elbaf with the power of the Soru Soru no Mi.[1]
",/wiki/Pandora,Pandora
"Pankuta Dakeyan is a prisoner in Impel Down.[2]
",/wiki/Pankuta_Dakeyan,Pankuta Dakeyan
"Pansy[4] is a member of the Kuja tribe.[2]
",/wiki/Pansy,Pansy
"Pantri is the priest of the Shandia. As the only known pantri lived was Chiya, who lived 400 years ago. It is unknown if the position still exists among the modern day Shandia.[1]
",/wiki/Pantri,Pantri
,/wiki/Papaneel,Papaneel
,/wiki/Pappag,Pappag
"Pascia is a female dancer, who was to be sold at the Auction House.[1]
",/wiki/Pascia,Pascia
"Patty is one of the main cooks at the Baratie, currently serving as the restaurant's head pâtissier.[3]
",/wiki/Patty,Patty
,/wiki/Paulie,Paulie
,/wiki/Pavlik,Pavlik
,/wiki/Pearl,Pearl
,/wiki/Peepley_Lulu,Peepley Lulu
"Pedro of the Treetops was a jaguar mink and captain of the Guardians.[4]
",/wiki/Pedro,Pedro
,/wiki/Pekkori,Pekkori
"Pekoms[5][8] is a combatant of the Big Mom Pirates and a lion mink.[1][6] He is partnered with Tamago, and both are responsible for collecting the monthly payment of sweets from Fish-Man Island in exchange for Big Mom's protection.[1]
",/wiki/Pekoms,Pekoms
"Pell the Falcon[5] is one of the two head guards in the Arabasta kingdom that serve under Igaram, the other being Chaka.[1] He is said to be the strongest fighter in all of Arabasta.[6]
",/wiki/Pell,Pell
"Pellini[3] is a dwarf from Tontatta Kingdom who first appeared on Green Bit.[1]
",/wiki/Pellini,Pellini
,/wiki/Penguin,Penguin
"Peppoko[3] is a member of the Alvida Pirates and the triplet brother of Heppoko and Poppoko.[2]
",/wiki/Peppoko,Peppoko
,/wiki/Perona,Perona
,/wiki/Peterman,Peterman
"Petermoo[3] was a member of the Roger Pirates.[1]
",/wiki/Petermoo,Petermoo
,/wiki/Pica,Pica
"Pickles, also known as the ""Tackle Machine"", is a combatant of the Groggy Monsters of the Foxy Pirates.[1]
",/wiki/Pickles,Pickles
"Pierre is a sky dot bird belonging to Gan Fall.[2]
",/wiki/Pierre,Pierre
"Piiman is a former member of the Usopp Pirates, along with Ninjin and Tamanegi, from before Usopp joined the Straw Hat Pirates.[1]
",/wiki/Piiman,Piiman
,/wiki/Pike,Pike
